game_id,black_id,white_id,black_username,white_username,black_country,white_country,black_ratings,white_ratings,black_ranking,white_ranking,black_professional,white_professional,black_ui_class,white_ui_class,board
1109,623,652,delapra,blongd,us,ca,"{'version': 5, 'overall': {'rating': 1912.1011231408618, 'deviation': 217.89913797800872, 'volatility': 0.059999907484414965}}","{'version': 5, 'overall': {'rating': 1390.740511823797, 'deviation': 103.70876014348707, 'volatility': 0.060007811850927364}}",29.922757478486773,22.55257637649774,False,False,provisional,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-04-20]
PC[OGS: https://online-go.com/game/1109]
GN[]
PB[delapra]
PW[blongd]
BR[10k]
WR[9k]
TM[86400]OT[1/86400 canadian]
RE[B+R]
SZ[19]
KM[0.5]
RU[Japanese]
;B[pd]
C[delapra: Hello, have fun!
]
;W[dp]
C[blongd: hello, you too
]
(;B[qp]
(;W[dd]
(;B[fq]
(;W[oq]
(;B[op]
(;W[np]
(;B[oo]
(;W[mq]
(;B[pq]
(;W[no]
(;B[on]
(;W[nn]
(;B[om]
(;W[qf]
(;B[jq]
(;W[iq]
(;B[jp]
(;W[ip]
(;B[io]
(;W[gp]
(;B[hp]
(;W[hq]
(;B[ho]
(;W[gq]
(;B[ko]
(;W[lm]
(;B[nm]
(;W[lo]
(;B[mm]
(;W[mn]
(;B[kn]
(;W[ln]
(;B[jl]
(;W[qi]
(;B[ll]
(;W[or]
(;B[fo]
(;W[fp]
(;B[eo]
(;W[ql]
(;B[qe]
(;W[ml]
(;B[pf]
(;W[qg]
(;B[mk]
(;W[kl]
(;B[lk]
(;W[km]
(;B[jm]
(;W[kk]
(;B[ep]
(;W[eq]
(;B[dq]
(;W[er]
(;B[dr]
(;W[fr]
(;B[cp]
(;W[cn]
(;B[dn]
(;W[dm]
(;B[cm]
(;W[bm]
(;B[cl]
(;W[do]
)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
1568,623,134,delapra,Unno,us,ru,"{'version': 5, 'overall': {'rating': 1912.1011231408618, 'deviation': 217.89913797800872, 'volatility': 0.059999907484414965}}","{'version': 5, 'overall': {'rating': 2007.156967293527, 'deviation': 65.05856492175081, 'volatility': 0.06018044728889678}}",29.922757478486773,31.04591618430543,False,False,provisional,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-05-29]
PC[OGS: https://online-go.com/game/1568]
GN[]
PB[delapra]
PW[SOCRAT]
BR[10k]
WR[10k]
TM[0]OT[172800 simple]
RE[B+T]
SZ[19]
KM[6.5]
RU[Japanese]
C[SOCRAT: HI gg
delapra: Hello, have fun!
]
;B[pd]
(;W[dd]
(;B[qp]
(;W[eq]
(;B[oq]
(;W[qf]
(;B[nc]
(;W[qi]
(;B[qk]
(;W[rd]
(;B[qc]
(;W[cp]
(;B[cj]
(;W[ch]
(;B[cn]
(;W[cl]
(;B[en]
(;W[em]
(;B[el]
(;W[dm]
(;B[dn]
(;W[fn]
(;B[bl]
(;W[bk]
(;B[cm]
(;W[dl]
(;B[ck]
(;W[bm]
(;B[fm]
(;W[dk]
(;B[ek]
(;W[dj]
(;B[ej]
(;W[di]
(;B[fo]
(;W[gn]
(;B[ep]
(;W[fq]
(;B[bn]
(;W[al]
(;B[go]
(;W[hn]
(;B[ho]
(;W[in]
(;B[gq]
(;W[fl]
(;B[dq]
(;W[dp]
(;B[dr]
(;W[bo]
(;B[an]
(;W[gr]
(;B[hr]
(;W[gp]
(;B[hq]
(;W[jc]
(;B[rc]
(;W[qm]
(;B[ok]
(;W[nf]
(;B[gk]
(;W[gl]
(;B[hl]
(;W[hk]
(;B[hj]
(;W[ik]
(;B[gj]
(;W[ij]
(;B[ii]
(;W[ji]
(;B[ih]
(;W[jh]
(;B[gh]
(;W[fi]
(;B[ei]
(;W[fh]
(;B[eh]
(;W[fg]
(;B[jg]
(;W[ig]
(;B[hg]
(;W[if]
(;B[gi]
)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
1041,623,655,delapra,crimbo1994,us,un,"{'version': 5, 'overall': {'rating': 1912.1011231408618, 'deviation': 217.89913797800872, 'volatility': 0.059999907484414965}}","{'version': 5, 'overall': {'rating': 1479.433367923008, 'deviation': 171.88045740944986, 'volatility': 0.059997726251442805}}",29.922757478486773,23.983774366651588,False,False,provisional,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-04-17]
PC[OGS: https://online-go.com/game/1041]
GN[Everyone welcome!]
PB[delapra]
PW[crimbo1994]
BR[10k]
WR[9k]
TM[172800]OT[172800 fischer]
RE[B+T]
SZ[19]
KM[0.5]
RU[Japanese]
;B[pd]
C[delapra: Hello, have a good game!
crimbo1994: hi, you too
]
;W[dp]
(;B[qp]
))"
996,623,134,delapra,Unno,us,ru,"{'version': 5, 'overall': {'rating': 1912.1011231408618, 'deviation': 217.89913797800872, 'volatility': 0.059999907484414965}}","{'version': 5, 'overall': {'rating': 2007.156967293527, 'deviation': 65.05856492175081, 'volatility': 0.06018044728889678}}",29.922757478486773,31.04591618430543,False,False,provisional,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-04-13]
PC[OGS: https://online-go.com/game/996]
GN[]
PB[delapra]
PW[SOCRAT]
BR[10k]
WR[10k]
TM[86400]OT[1/86400 canadian]
RE[B+R]
SZ[19]
KM[6.5]
RU[Japanese]
C[SOCRAT: hi
delapra: Hello
delapra: Have fun!
]
;B[pd]
(;W[dp]
(;B[qp]
(;W[ec]
(;B[fq]
(;W[hp]
(;B[cn]
(;W[dn]
(;B[dm]
(;W[en]
(;B[cp]
(;W[cq]
(;B[co]
(;W[ep]
(;B[bq]
(;W[dq]
(;B[cl]
(;W[op]
(;B[mq]
(;W[qq]
(;B[pq]
(;W[pp]
(;B[oq]
(;W[qo]
(;B[np]
(;W[rp]
(;B[jq]
(;W[hq]
(;B[cd]
(;W[cc]
(;B[df]
(;W[pf]
(;B[nd]
(;W[qc]
(;B[pc]
(;W[qd]
(;B[qe]
C[delapra: [object Object\]
]
)))))))))))))))))))))))))))))))))))))"
