game_id,black_id,white_id,black_username,white_username,black_country,white_country,black_ratings,white_ratings,black_ranking,white_ranking,black_professional,white_professional,black_ui_class,white_ui_class,board
1407,782,786,cohet,gaussllego,es,,"{'version': 5, 'overall': {'rating': 1533.080416484697, 'deviation': 205.06893936236312, 'volatility': 0.06000281040532756}}","{'version': 5, 'overall': {'rating': 1337.6891060937023, 'deviation': 290.31896371798047, 'volatility': 0.05999967537233814}}",24.808375063131958,21.652208749198074,False,False,provisional,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-05-22]
PC[OGS: https://online-go.com/game/1407]
GN[]
PB[sir.dg.mv]
PW[gaussllego]
BR[30k]
WR[30k]
TM[10]OT[1/10 canadian]
RE[B+R]
SZ[19]
KM[6.5]
RU[Japanese]
;B[pj]
(;W[pc]
(;B[pp]
(;W[jj]
(;B[pd]
(;W[po]
(;B[qc]
(;W[qp]
(;B[op]
(;W[np]
(;B[oq]
(;W[oo]
(;B[nr]
(;W[pq]
(;B[or]
(;W[mr]
(;B[ps]
(;W[nq]
(;B[ns]
(;W[pr]
(;B[mq]
(;W[ms]
(;B[no]
(;W[qo]
(;B[mp]
(;W[qs]
(;B[qq]
(;W[rq]
(;B[qr]
(;W[rr]
(;B[rp]
)))))))))))))))))))))))))))))))"
1383,786,772,gaussllego,oldaccount,,es,"{'version': 5, 'overall': {'rating': 1337.6891060937023, 'deviation': 290.31896371798047, 'volatility': 0.05999967537233814}}","{'version': 5, 'overall': {'rating': 1256.2039064550895, 'deviation': 64.11623247706864, 'volatility': 0.05990995375917828}}",21.652208749198074,20.197250307336965,False,False,provisional,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-05-21]
PC[OGS: https://online-go.com/game/1383]
GN[]
PB[gaussllego]
PW[ismaelrf]
BR[30k]
WR[30k]
TM[604800]OT[1/604800 canadian]
RE[W+R]
SZ[13]
KM[6.5]
RU[Japanese]
;B[jd]
(;W[jj]
(;B[dd]
(;W[dj]
(;B[gg]
(;W[jg]
C[ismaelrf: tiiiio
ismaelrf: te veo
gaussllego: no te excites
gaussllego: ya no muevo hasta el mes
]
(;B[ei]
(;W[gd]
(;B[ej]
(;W[di]
(;B[dh]
(;W[ch]
(;B[dk]
(;W[ck]
(;B[cg]
(;W[dg]
(;B[eg]
(;W[eh]
(;B[fg]
(;W[ek]
(;B[fk]
(;W[dl]
(;B[fh]
(;W[dh]
(;B[ef]
(;W[cf]
(;B[ee]
(;W[ed]
(;B[fd]
(;W[ec]
(;B[fc]
(;W[dc]
(;B[fe]
(;W[de]
(;B[fb]
(;W[gc]
(;B[fa]
(;W[gb]
(;B[fi]
(;W[jc]
(;B[fj]
(;W[id]
(;B[hi]
(;W[hh]
(;B[hg]
(;W[ih]
(;B[jh]
(;W[ji]
(;B[ig]
(;W[kh]
(;B[jf]
(;W[if]
(;B[je]
(;W[ie]
(;B[kg]
(;W[jh]
(;B[kf]
(;W[kd]
(;B[kc]
(;W[kb]
(;B[ke]
(;W[lc]
(;B[ld]
(;W[le]
(;B[lf]
(;W[md]
(;B[gk]
(;W[hj]
(;B[hk]
(;W[ii]
(;B[hb]
(;W[hc]
(;B[he]
(;W[ge]
(;B[hf]
(;W[gf]
(;B[hd]
(;W[ic]
(;B[ga]
(;W[ib]
(;B[jb]
(;W[ja]
(;B[ia]
(;W[ha]
(;B[fl]
(;W[ik]
(;B[fm]
(;W[hl]
(;B[jk]
(;W[jl]
(;B[kl]
(;W[kk]
(;B[lk]
(;W[lj]
(;B[kj]
(;W[ki]
(;B[eb]
(;W[db]
(;B[cd]
(;W[cc]
(;B[ea]
(;W[bd]
(;B[be]
(;W[ce]
(;B[cd]
(;W[dd]
(;B[]
(;W[gi]
(;B[lh]
(;W[li]
(;B[lg]
(;W[ll]
(;B[mf]
(;W[mh]
(;B[me]
(;W[mg]
(;B[]
(;W[gh]
(;B[]
(;W[gj]
(;B[]
(;W[gl]
(;B[gm]
(;W[hm]
(;B[kf]
(;W[jf]
(;B[lg]
(;W[kg]
(;B[aa]
(;W[bb]
(;B[lm]
(;W[km]
(;B[am]
(;W[bl]
(;B[ma]
(;W[lb]
(;B[ai]
(;W[bi]
(;B[ci]
(;W[cj]
(;B[jd]
(;W[je]
(;B[bc]
(;W[ac]
(;B[lf]
(;W[mf]
(;B[ah]
(;W[bg]
(;B[df]
(;W[em]
(;B[bf]
(;W[cg]
(;B[ff]
(;W[el]
(;B[lh]
(;W[ke]
(;B[mk]
(;W[ml]
(;B[mi]
(;W[mj]
(;B[]
(;W[da]
(;B[cm]
(;W[cl]
(;B[gg]
(;W[fg]
(;B[fe]
(;W[ff]
(;B[ga]
(;W[fa]
))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
