game_id,black_id,white_id,black_username,white_username,black_country,white_country,black_ratings,white_ratings,black_ranking,white_ranking,black_professional,white_professional,black_ui_class,white_ui_class,board
110,4,82,matburt,BFF,us,ru,"{'version': 5, 'overall': {'rating': 1125.8827017028436, 'deviation': 78.19731452501959, 'volatility': 0.06006087171771568}}","{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}",17.66169912212786,24.251732996975477,False,False,supporter moderator admin,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-01-30]
PC[OGS: https://online-go.com/game/110]
GN[Welcome to Nova]
PB[matburt]
PW[BFF]
BR[26k]
WR[14k]
TM[0]OT[604800 simple]
RE[W+18.5]
SZ[9]
KM[7.5]
RU[AGA]
;B[gg]
(;W[dd]
C[matburt: Why did you accept all of my open games?
]
(;B[ce]
(;W[cd]
(;B[de]
(;W[cg]
(;B[ed]
(;W[ec]
(;B[ee]
(;W[be]
(;B[fc]
(;W[cf]
(;B[df]
(;W[eg]
(;B[dg]
(;W[dh]
(;B[fh]
(;W[eh]
(;B[ei]
(;W[di]
(;B[dc]
(;W[eb]
(;B[fb]
(;W[db]
(;B[cc]
(;W[bd]
(;B[bc]
(;W[cb]
(;B[bb]
(;W[ba]
(;B[ea]
(;W[ac]
(;B[fg]
(;W[fi]
(;B[gi]
(;W[bh]
(;B[ei]
(;W[fd]
(;B[gd]
(;W[fe]
(;B[ge]
(;W[ff]
(;B[da]
(;W[ab]
(;B[fa]
(;W[fi]
(;B[gf]
(;W[ef]
(;B[gc]
(;W[ei]
(;B[ca]
(;W[]
(;B[]
)))))))))))))))))))))))))))))))))))))))))))))))))))))"
6193469,285431,82,MayakOV,BFF,ru,ru,"{'version': 5, 'overall': {'rating': 1758.2440496406516, 'deviation': 66.03410384382154, 'volatility': 0.059946849900749444}}","{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}",27.980771346065477,24.251732996975477,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2016-08-27]
PC[OGS: https://online-go.com/game/6193469]
GN[Tournament Game: 19 !!!! (20007) R:1 (BFF vs MayakOV)]
PB[MayakOV]
PW[BFF]
BR[5k]
WR[6k]
TM[1728000]OT[86400 fischer]
RE[B+T]
SZ[19]
KM[0.5]
RU[Japanese]
HA[4]
AB[dd][pp][pd][dp]
;W[qq]
(;B[qp]
(;W[pq]
(;B[oq]
(;W[rp]
(;B[ro]
(;W[rq]
(;B[qn]
(;W[or]
(;B[nq]
(;W[nr]
(;B[ip]
(;W[nc]
(;B[ne]
(;W[pc]
(;B[qc]
(;W[od]
(;B[pe]
(;W[ld]
(;B[lf]
(;W[ic]
(;B[gc]
(;W[dj]
(;B[dh]
(;W[dm]
(;B[fi]
(;W[qi]
(;B[oi]
(;W[qf]
(;B[pf]
(;W[pg]
(;B[og]
(;W[ph]
(;B[qk]
(;W[pj]
(;B[nk]
(;W[pk]
(;B[pl]
(;W[qj]
(;B[pb]
(;W[ob]
(;B[rk]
(;W[rj]
(;B[re]
(;W[qe]
(;B[qd]
(;W[rf]
(;B[oe]
(;W[qb]
(;B[oc]
(;W[ql]
(;B[rl]
(;W[ol]
(;B[nd]
(;W[mc]
(;B[pm]
(;W[rh]
(;B[ok]
(;W[nm]
(;B[ll]
(;W[no]
(;B[lq]
(;W[mq]
(;B[mp]
(;W[mr]
(;B[lo]
(;W[ln]
(;B[kn]
(;W[ml]
(;B[mk]
(;W[gq]
(;B[go]
))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
703908,60810,82,Jolly Joseki,BFF,nl,ru,"{'version': 5, 'overall': {'rating': 1792.6075999342822, 'deviation': 69.159391010401, 'volatility': 0.06000522942968281}}","{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}",28.4288559769622,24.251732996975477,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2014-07-07]
PC[OGS: https://online-go.com/game/703908]
GN[Ladder Challenge: Jolly Joseki(#335) vs BFF(#329)]
PB[Jolly Joseki]
PW[BFF]
BR[3k]
WR[8k]
TM[604800]OT[86400 fischer]
RE[B+R]
SZ[13]
KM[6.5]
RU[Japanese]
C[Jolly Joseki: Hi, have a good game.
]
;B[kd]
(;W[jj]
(;B[kh]
(;W[dd]
(;B[dj]
(;W[ic]
(;B[hk]
(;W[ik]
(;B[il]
(;W[jl]
(;B[hl]
(;W[jh]
(;B[jg]
(;W[ki]
(;B[kg]
(;W[ch]
(;B[fc]
(;W[kc]
(;B[lc]
(;W[jd]
(;B[ke]
(;W[he]
(;B[fe]
(;W[df]
(;B[fg]
(;W[hg]
(;B[ih]
(;W[hh]
(;B[ii]
(;W[hi]
(;B[hj]
(;W[fi]
(;B[eh]
(;W[ei]
(;B[di]
(;W[dh]
(;B[gg]
(;W[ge]
(;B[ee]
(;W[de]
(;B[ec]
(;W[dc]
(;B[eg]
(;W[dg]
(;B[hf]
(;W[if]
(;B[gf]
(;W[ig]
(;B[ij]
(;W[jk]
(;B[kb]
(;W[jb]
(;B[hb]
(;W[gc]
(;B[gb]
(;W[lb]
(;B[ka]
(;W[ld]
(;B[mc]
(;W[md]
(;B[jc]
(;W[fk]
(;B[ek]
(;W[kc]
(;B[lk]
(;W[ji]
(;B[jc]
(;W[ej]
(;B[dk]
(;W[kc]
(;B[je]
(;W[mb]
(;B[ie]
(;W[id]
(;B[li]
(;W[ll]
(;B[lj]
(;W[gl]
(;B[gi]
(;W[gh]
(;B[gj]
(;W[im]
(;B[bj]
(;W[hm]
(;B[jf]
(;W[gk]
(;B[fh]
(;W[fj]
(;B[fl]
(;W[gm]
(;B[fm]
(;W[jm]
(;B[el]
(;W[ml]
(;B[db]
(;W[cb]
(;B[ea]
(;W[kk]
(;B[ca]
(;W[bb]
(;B[ag]
(;W[ah]
(;B[bh]
(;W[bi]
(;B[ai]
(;W[bg]
(;B[ci]
(;W[af]
(;B[bf]
(;W[ah]
(;B[lc]
(;W[mc]
(;B[ag]
(;W[eb]
(;B[ae]
(;W[da]
(;B[ia]
(;W[fb]
(;B[db]
(;W[bk]
(;B[fa]
(;W[bd]
(;B[ba]
C[Jolly Joseki: Thanks for the game.
]
)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
5667122,335245,82,ducktown,BFF,un,ru,"{'version': 5, 'overall': {'rating': 1670.6312314151844, 'deviation': 61.96044516311358, 'volatility': 0.05990242610177602}}","{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}",26.79748053169744,24.251732996975477,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2016-06-27]
PC[OGS: https://online-go.com/game/5667122]
GN[Дружеский матч]
PB[ducktown]
PW[BFF]
BR[8k]
WR[7k]
TM[14400]OT[5x30 byo-yomi]
RE[B+R]
SZ[9]
KM[5.5]
RU[Japanese]
C[BFF: Have good game/
]
;B[ee]
C[BFF: Have good game/
]
(;W[gd]
C[ducktown: you too :) but four hours? :p
]
(;B[dc]
(;W[ff]
C[ducktown: hope we use a bit less
]
(;B[gc]
(;W[fc]
(;B[fb]
(;W[ed]
(;B[ec]
(;W[fd]
(;B[cg]
(;W[df]
(;B[cf]
(;W[de]
(;B[ce]
(;W[dg]
(;B[dd]
(;W[hc]
(;B[gb]
(;W[ch]
(;B[bh]
(;W[dh]
(;B[gg]
(;W[gf]
(;B[fg]
(;W[hg]
(;B[hh]
(;W[hf]
(;B[ig]
(;W[eg]
(;B[fh]
(;W[hb]
(;B[ha]
(;W[bi]
(;B[bg]
(;W[ib]
(;B[eb]
(;W[ci]
(;B[gi]
(;W[ih]
(;B[ii]
C[BFF: sorry
BFF: thanks
ducktown: thx
ducktown: nw
]
)))))))))))))))))))))))))))))))))))))))))"
11633917,82,449,BFF,direwolf,ru,us,"{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}","{'version': 5, 'overall': {'rating': 1277.4775902127158, 'deviation': 63.46672147195234, 'volatility': 0.05985620042270604}}",24.251732996975477,20.58601057837764,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2018-02-11]
PC[OGS: https://online-go.com/game/11633917]
GN[Tournament Game: 2014 year. (28) R:6 (direwolf vs BFF)]
PB[BFF]
PW[direwolf]
BR[6k]
WR[5k]
TM[864000]OT[432030 fischer]
RE[W+T]
SZ[19]
KM[6.5]
RU[Japanese]
)"
6231281,82,174167,BFF,nixonQ,ru,ru,"{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}","{'version': 5, 'overall': {'rating': 1610.3060684647296, 'deviation': 63.786227573422444, 'volatility': 0.06000193781946961}}",24.251732996975477,25.94608667727599,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2016-09-01]
PC[OGS: https://online-go.com/game/6231281]
GN[Back to scool!]
PB[BFF]
PW[nixonQ]
BR[6k]
WR[5k]
TM[691200]OT[10/604800 canadian]
RE[W+T]
SZ[19]
KM[0.5]
RU[Japanese]
;B[qd]
;W[dq]
(;B[pp]
(;W[cd]
(;B[ec]
(;W[gc]
(;B[cc]
(;W[bc]
(;B[dd]
(;W[ce]
(;B[de]
(;W[cf]
(;B[gd]
(;W[hd]
(;B[ge]
(;W[he]
(;B[fc]
(;W[gb]
(;B[fb]
(;W[od]
(;B[md]
(;W[of]
(;B[qf]
(;W[qc]
(;B[pd]
(;W[pc]
(;B[pf]
(;W[oe]
(;B[nc]
(;W[oc]
(;B[jc]
(;W[ic]
(;B[jd]
(;W[hf]
(;B[cb]
(;W[bb]
(;B[co]
(;W[cm]
(;B[cq]
(;W[cr]
(;B[bq]
(;W[dr]
(;B[dp]
(;W[gq]
(;B[dm]
(;W[dl]
(;B[cl]
(;W[ck]
(;B[bl]
(;W[bk]
(;B[bm]
(;W[dk]
(;B[pj]
(;W[nq]
(;B[qn]
(;W[kp]
(;B[oq]
(;W[nr]
(;B[or]
(;W[gf]
)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
254,82,192,BFF,marmez,ru,pl,"{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}","{'version': 5, 'overall': {'rating': 1597.254731876062, 'deviation': 63.8557290063241, 'volatility': 0.06000737807379881}}",24.251732996975477,25.757694233128536,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-02-07]
PC[OGS: https://online-go.com/game/254]
GN[Mounth game]
PB[BFF]
PW[marmez]
BR[14k]
WR[8k]
TM[0]OT[604800 simple]
RE[W+23.5]
SZ[19]
KM[0.5]
RU[Japanese]
HA[6]
AB[dj][pj][dd][pp][pd][dp]
;W[nq]
(;B[qn]
(;W[fq]
(;B[eq]
(;W[fp]
(;B[dn]
(;W[jp]
(;B[jd]
(;W[nc]
(;B[oc]
(;W[nd]
(;B[pg]
(;W[fc]
(;B[hc]
(;W[fe]
(;B[cf]
(;W[pe]
(;B[qe]
(;W[pf]
(;B[qf]
(;W[od]
(;B[pc]
(;W[og]
(;B[ph]
(;W[if]
(;B[lc]
(;W[ch]
(;B[ec]
(;W[fb]
(;B[eb]
(;W[dl]
(;B[dh]
(;W[ci]
(;B[le]
(;W[nf]
(;B[he]
(;W[gf]
(;B[hf]
(;W[df]
(;B[de]
(;W[dg]
(;B[cg]
(;W[fg]
(;B[pl]
(;W[no]
(;B[fo]
(;W[go]
(;B[fn]
(;W[hg]
(;B[ig]
(;W[ih]
(;B[jg]
(;W[jh]
(;B[oq]
(;W[kg]
(;B[jf]
(;W[kf]
(;B[je]
(;W[cq]
(;B[cp]
(;W[er]
(;B[dq]
(;W[dr]
(;B[cr]
(;W[fl]
(;B[cj]
(;W[di]
(;B[cl]
(;W[cm]
(;B[dm]
(;W[ck]
(;B[bl]
(;W[dk]
(;B[ej]
(;W[bk]
(;B[bm]
(;W[gk]
(;B[gn]
(;W[ho]
(;B[hh]
(;W[gg]
(;B[kh]
(;W[ij]
(;B[lh]
(;W[mg]
(;B[mf]
(;W[lg]
(;B[nh]
(;W[me]
(;B[lf]
(;W[ng]
(;B[jj]
(;W[ii]
(;B[md]
(;W[mh]
(;B[mi]
(;W[ni]
(;B[oh]
(;W[li]
(;B[mj]
(;W[ki]
(;B[ge]
(;W[gd]
(;B[ef]
(;W[eg]
(;B[ee]
(;W[ff]
(;B[hd]
(;W[nr]
(;B[or]
(;W[ea]
(;B[ns]
(;W[ms]
(;B[da]
(;W[os]
(;B[fa]
(;W[pr]
(;B[qr]
(;W[pq]
(;B[op]
(;W[qq]
(;B[qp]
(;W[rq]
(;B[rp]
(;W[sp]
(;B[so]
(;W[sq]
(;B[ro]
(;W[hn]
(;B[np]
(;W[mp]
(;B[mo]
(;W[mn]
(;B[lo]
(;W[nm]
(;B[mq]
(;W[lp]
(;B[kp]
(;W[lq]
(;B[kq]
(;W[lr]
(;B[kn]
(;W[jo]
(;B[ko]
(;W[lm]
(;B[km]
(;W[ll]
(;B[lk]
(;W[kl]
(;B[jl]
(;W[kk]
(;B[hm]
(;W[gm]
(;B[ml]
(;W[nk]
(;B[nl]
(;W[mk]
(;B[ok]
(;W[nj]
(;B[om]
(;W[on]
(;B[oj]
(;W[lj]
(;B[gc]
(;W[fd]
(;B[gb]
(;W[nb]
(;B[ob]
(;W[ka]
(;B[la]
(;W[lb]
(;B[kb]
(;W[ma]
(;B[ja]
(;W[la]
(;B[jb]
(;W[bg]
(;B[bf]
(;W[bh]
(;B[ak]
(;W[aj]
(;B[fm]
(;W[gl]
(;B[jq]
(;W[hq]
(;B[pn]
(;W[br]
(;B[bq]
(;W[cs]
(;B[ar]
(;W[bs]
(;B[aq]
(;W[af]
(;B[be]
(;W[ae]
(;B[ad]
(;W[ag]
(;B[bd]
(;W[ep]
(;B[eo]
(;W[fr]
(;B[ne]
(;W[oe]
(;B[ke]
(;W[mc]
(;B[jn]
(;W[iq]
(;B[jk]
(;W[hl]
(;B[ln]
(;W[mm]
(;B[oo]
(;W[nn]
(;B[ol]
(;W[oa]
(;B[pa]
(;W[na]
(;B[al]
(;W[em]
(;B[ed]
(;W[bj]
(;B[ek]
(;W[el]
(;B[cn]
(;W[en]
(;B[do]
(;W[oi]
(;B[pi]
(;W[eh]
(;B[as]
(;W[cq]
(;B[ps]
(;W[qs]
(;B[cr]
(;W[qb]
(;B[pb]
(;W[cq]
(;B[bo]
(;W[cr]
(;B[qd]
(;W[]
(;B[]
))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
101,4,82,matburt,BFF,us,ru,"{'version': 5, 'overall': {'rating': 1125.8827017028436, 'deviation': 78.19731452501959, 'volatility': 0.06006087171771568}}","{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}",17.66169912212786,24.251732996975477,False,False,supporter moderator admin,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-01-30]
PC[OGS: https://online-go.com/game/101]
GN[Welcome to Nova]
PB[matburt]
PW[BFF]
BR[26k]
WR[14k]
TM[0]OT[604800 simple]
RE[?]
SZ[9]
KM[7.5]
RU[AGA]
;B[gg]
(;W[dd]
C[matburt: hi there... just about to head to bed so I might have to finish up tomorrow if that's okay?
matburt: Welcome to nova, btw! :)
]
(;B[de]
(;W[cg]
(;B[cf]
(;W[eg]
(;B[ef]
(;W[fc]
(;B[ed]
(;W[ec]
(;B[fd]
C[BFF: no problem
BFF: see you tomorow
]
(;W[cd]
(;B[ce]
(;W[fh]
(;B[fg]
(;W[dg]
(;B[bg]
(;W[bh]
C[matburt: How are you liking the site so far?
]
(;B[bd]
(;W[bf]
C[matburt: We've recently had a big influx of Russian speakers come into the site that have been accepting my open challenges
matburt: I've been pointing them at your new group which has a great link on it to learn Go
matburt: because most of them seem like they are very much beginners
]
(;B[cc]
(;W[dc]
(;B[gc]
(;W[bc]
(;B[gh]
(;W[be]
(;B[fi]
(;W[df]
(;B[eh]
(;W[ff]
(;B[ee]
(;W[gd]
(;B[dh]
(;W[ch]
(;B[hd]
(;W[ge]
(;B[ah]
(;W[he]
(;B[gf]
(;W[fe]
(;B[hf]
(;W[hc]
(;B[gb]
(;W[if]
(;B[ig]
(;W[ie]
))))))))))))))))))))))))))))))))))))))))))))))"
6182258,356176,82,DinDin,BFF,ru,ru,"{'version': 5, 'overall': {'rating': 1500.0, 'deviation': 350.0, 'volatility': 0.06}}","{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}",24.303382182144386,24.251732996975477,False,False,provisional,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2016-08-26]
PC[OGS: https://online-go.com/game/6182258]
GN[First]
PB[DinDin]
PW[BFF]
BR[?]
WR[6k]
TM[14400]OT[50x3600 byo-yomi]
RE[W+T]
SZ[13]
KM[5.5]
RU[Japanese]
;B[gg]
(;W[jd]
(;B[hg]
(;W[jj]
(;B[hh]
(;W[dd]
(;B[hi]
(;W[jg]
(;B[fg]
(;W[gd]
(;B[eg]
(;W[cf]
(;B[dg]
(;W[cg]
(;B[ch]
(;W[ik]
(;B[hj]
(;W[ji]
(;B[hk]
(;W[il]
(;B[hl]
(;W[de]
(;B[hm]
(;W[im]
(;B[bg]
(;W[bf]
(;B[af]
(;W[bh]
(;B[]
(;W[jh]
))))))))))))))))))))))))))))))"
6200818,358485,82,Phoenixkaito,BFF,un,ru,"{'version': 5, 'overall': {'rating': 1500.0, 'deviation': 350.0, 'volatility': 0.06}}","{'version': 5, 'overall': {'rating': 1496.6571309968624, 'deviation': 66.59345665503561, 'volatility': 0.0600852454495633}}",24.303382182144386,24.251732996975477,False,False,provisional,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2016-08-28]
PC[OGS: https://online-go.com/game/6200818]
GN[BeeLove.pro]
PB[Phoenixkaito]
PW[BFF]
BR[?]
WR[6k]
TM[259200]OT[9x86400 byo-yomi]
RE[W+T]
SZ[19]
KM[0.5]
RU[Japanese]
HA[2]
AB[pd][dp]
;W[pp]
)"
