game_id,black_id,white_id,black_username,white_username,black_country,white_country,black_ratings,white_ratings,black_ranking,white_ranking,black_professional,white_professional,black_ui_class,white_ui_class,board
1907,879,27,saisaysplaygo,Phelan,us,pt,"{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}","{'version': 5, 'overall': {'rating': 1638.6375354196946, 'deviation': 62.32166217923733, 'volatility': 0.060182288143821185}}",23.255265274967137,26.349842584047963,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-06-19]
PC[OGS: https://online-go.com/game/1907]
GN[Sais First Game]
PB[saisaysplaygo]
PW[Phelan]
BR[30k]
WR[6k]
TM[1814400]OT[20/1728000 canadian]
RE[B+R]
SZ[9]
KM[0.5]
RU[Japanese]
HA[5]
AB[cf][gg][gc][ee][fd]
;W[cc]
(;B[cd]
(;W[bd]
(;B[be]
(;W[dd]
(;B[de]
(;W[ce]
(;B[bf]
(;W[fg]
(;B[ff]
(;W[eg]
(;B[dg]
(;W[gh]
(;B[hg]
(;W[hh]
(;B[ih]
(;W[dh]
(;B[ch]
(;W[ei]
(;B[db]
(;W[dc]
(;B[eb]
(;W[cb]
(;B[ac]
(;W[ad]
(;B[ab]
(;W[ca]
(;B[fh]
(;W[fi]
(;B[hi]
(;W[gi]
(;B[bb]
(;W[cd]
(;B[ec]
(;W[ci]
(;B[bi]
(;W[ii]
(;B[ig]
(;W[ef]
(;B[df]
(;W[eh]
(;B[gf]
C[Phelan: Heh, thanks for the game
Phelan: i'm dead all over.
Phelan: new game?
saisaysplaygo: definitely!  what do you think my rating should be?
Phelan: 20k or higher, at least. Hard to tell from just one game. :)
Phelan: Challenge me again, then. :)
]
))))))))))))))))))))))))))))))))))))))))))"
4227,884,879,adiamant,saisaysplaygo,us,us,"{'version': 5, 'overall': {'rating': 1314.4922058408815, 'deviation': 90.47505168647717, 'volatility': 0.06000067687474397}}","{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}",21.24724251817579,23.255265274967137,False,False,supporter,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-10-01]
PC[OGS: https://online-go.com/game/4227]
GN[T:33 R:1 (saisaysplaygo vs adiamant)]
PB[adiamant]
PW[saisaysplaygo]
BR[22k]
WR[20k]
TM[518400]OT[86400 fischer]
RE[B+R]
SZ[9]
KM[0.5]
RU[AGA]
HA[2]
AB[gc][cg]
C[adiamant: GLHF :) 
adiamant: (always hated that acronym :P )
]
;W[ee]
C[adiamant: GLHF :) 
adiamant: (always hated that acronym :P )
]
(;B[gg]
(;W[cf]
(;B[df]
(;W[dg]
(;B[de]
(;W[eg]
(;B[bf]
(;W[cc]
(;B[ed]
(;W[ce]
(;B[cd]
(;W[ef]
(;B[be]
(;W[dc]
C[saisaysplaygo: ha!
]
(;B[ge]
(;W[fd]
(;B[dd]
(;W[gd]
(;B[hd]
(;W[fc]
(;B[gb]
(;W[ad]
(;B[bc]
(;W[bb]
(;B[ac]
(;W[ab]
(;B[bd]
(;W[ch]
(;B[ec]
(;W[fb]
(;B[eb]
(;W[he]
(;B[fe]
(;W[bg]
(;B[cf]
(;W[gf]
(;B[fa]
(;W[hf]
(;B[ff]
(;W[fg]
(;B[hg]
(;W[ig]
(;B[ie]
(;W[gh]
(;B[if]
(;W[hh]
(;B[bh]
(;W[bi]
(;B[ag]
(;W[dh]
(;B[ei]
(;W[ih]
(;B[ah]
(;W[]
(;B[ai]
(;W[ci]
(;B[fh]
))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
423419,879,1124,saisaysplaygo,robb.effinger,us,ca,"{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}","{'version': 5, 'overall': {'rating': 1613.7863704823842, 'deviation': 117.1832141525925, 'volatility': 0.06000744557489296}}",23.255265274967137,25.996066027762204,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-10-29]
PC[OGS: https://online-go.com/game/423419]
GN[T:33 R:2 (robb.effinger vs saisaysplaygo)]
PB[saisaysplaygo]
PW[robb.effinger]
BR[21k]
WR[11k]
TM[518400]OT[86400 fischer]
RE[?]
SZ[9]
KM[0.5]
RU[AGA]
HA[9]
AB[ec][eg][ce][ge][ee][cc][gg][gc][cg]
C[saisaysplaygo: oh MY
saisaysplaygo: I don't understand how a 10k difference translates to a 9 stone handicap on 9x9
robb.effinger: Well, it seems hard to fit a 10th handicap stone on here, so looks like they cap it at 9?
robb.effinger: Taking suggestions for my opening move... :)
]
;W[hf]
(;B[hg]
C[saisaysplaygo: I meant that a 10k difference on 9x9 should be 3 or 4 stones
robb.effinger: That seems more reasonable :)
robb.effinger: I have no idea how to proceed :)
]
(;W[dd]
(;B[cd]
(;W[fd]
(;B[fc]
C[saisaysplaygo: I've only just begun to learn how to play against a handicap... so I was hoping you'd show me something :)
saisaysplaygo: maybe you can do something with G6?
]
(;W[ff]
C[robb.effinger: I'm not familiar with the 9x9 board, so I have no insight there...
robb.effinger: On the 19x19, against a 1-2 stone handicap, I just kinda play like normal, and assume that my opponent will make a mistake or two to make up the points they started with.. at least, when I have the extra stones, I normally make at least one 10-20 point mistake
]
(;B[fg]
(;W[fe]
(;B[dc]
(;W[hd]
C[robb.effinger: Totally fair
robb.effinger: I was certainly willing to concede
Phelan: Sorry people. To speed up the tournament, I'm adjudicating these games.9 stones in a 9x9 is huge! robb actually did much better than me. There was a possibility that he could make one eye. :p
Phelan: i couldn't even get one.
]
)))))))))))"
449148,879,39484,saisaysplaygo,wuest,us,001,"{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}","{'version': 5, 'overall': {'rating': 1950.9842842885778, 'deviation': 62.41030755140863, 'volatility': 0.05997051148342684}}",23.255265274967137,30.388797177605383,False,False,,supporter,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-12-14]
PC[OGS: https://online-go.com/game/449148]
GN[T:2672 R:1 (wuest vs saisaysplaygo)]
PB[saisaysplaygo]
PW[wuest]
BR[21k]
WR[5k]
TM[259200]OT[86400 fischer]
RE[W+39.5]
SZ[13]
KM[6.5]
RU[Japanese]
;B[jd]
(;W[dd]
(;B[kj]
(;W[dk]
(;B[ci]
(;W[ej]
(;B[cf]
(;W[ce]
(;B[fc]
(;W[df]
(;B[eh]
(;W[cg]
(;B[ff]
(;W[kc]
(;B[kd]
(;W[jc]
(;B[ic]
(;W[ib]
(;B[hk]
(;W[cj]
(;B[fk]
(;W[kk]
(;B[jk]
(;W[jj]
(;B[ji]
(;W[lj]
(;B[ij]
(;W[ld]
(;B[dc]
(;W[cc]
(;B[db]
(;W[le]
(;B[jf]
(;W[id]
(;B[ie]
(;W[hc]
(;B[hd]
(;W[kl]
(;B[li]
(;W[mk]
(;B[lf]
(;W[kf]
(;B[kg]
(;W[ke]
(;B[je]
(;W[gd]
(;B[ic]
(;W[gc]
(;B[fj]
(;W[cb]
(;B[ch]
(;W[bj]
(;B[el]
(;W[dl]
(;B[ee]
(;W[gf]
(;B[ge]
(;W[fd]
(;B[ed]
(;W[fe]
(;B[he]
(;W[ef]
(;B[fg]
(;W[hb]
(;B[bf]
(;W[bg]
(;B[jl]
(;W[ll]
(;B[dg]
(;W[be]
(;B[di]
(;W[bl]
(;B[ek]
(;W[dj]
(;B[ei]
(;W[lg]
(;B[lh]
(;W[mf]
(;B[jg]
(;W[jm]
(;B[im]
(;W[km]
(;B[il]
(;W[bh]
(;B[bi]
(;W[ai]
(;B[mg]
(;W[mh]
(;B[mi]
(;W[mj]
(;B[mg]
(;W[lf]
(;B[lc]
(;W[lb]
(;B[mc]
(;W[mb]
(;B[eg]
(;W[de]
(;B[dm]
(;W[cm]
(;B[em]
(;W[mh]
(;B[id]
(;W[mg]
(;B[]
(;W[]
))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
449126,879,45512,saisaysplaygo,Dakkor,us,un,"{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}","{'version': 5, 'overall': {'rating': 1473.6238997742319, 'deviation': 62.11739228458916, 'volatility': 0.059991132594206506}}",23.255265274967137,23.89268953560955,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-12-14]
PC[OGS: https://online-go.com/game/449126]
GN[T:2672 R:1 (Dakkor vs saisaysplaygo)]
PB[saisaysplaygo]
PW[Dakkor]
BR[21k]
WR[18k]
TM[259200]OT[86400 fischer]
RE[W+20.5]
SZ[13]
KM[6.5]
RU[Japanese]
;B[dj]
(;W[kd]
(;B[dd]
(;W[jk]
(;B[id]
(;W[jc]
(;B[ic]
(;W[ki]
(;B[hk]
(;W[cg]
(;B[dg]
(;W[cf]
(;B[df]
(;W[ci]
(;B[cj]
(;W[cd]
(;B[jg]
(;W[kf]
(;B[jf]
(;W[dc]
(;B[ed]
(;W[ec]
(;B[fc]
(;W[fb]
(;B[gc]
(;W[gb]
(;B[ji]
(;W[jj]
(;B[ij]
(;W[kg]
(;B[kj]
(;W[li]
(;B[jb]
(;W[kb]
(;B[jd]
(;W[kc]
(;B[ii]
(;W[il]
(;B[hl]
(;W[bj]
(;B[cl]
(;W[bk]
(;B[ck]
(;W[bl]
(;B[di]
(;W[ch]
(;B[ce]
(;W[be]
(;B[de]
(;W[bd]
(;B[jl]
(;W[kl]
(;B[hb]
(;W[dh]
(;B[eh]
(;W[cm]
(;B[dm]
(;W[bm]
(;B[el]
(;W[ja]
(;B[ia]
(;W[ib]
(;B[ha]
(;W[eb]
(;B[ik]
(;W[jm]
(;B[ke]
(;W[le]
(;B[je]
(;W[jh]
(;B[ih]
(;W[kh]
(;B[hm]
(;W[lk]
(;B[im]
(;W[jl]
(;B[jb]
(;W[ka]
(;B[ga]
(;W[fa]
(;B[ib]
(;W[]
(;B[]
)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
2136,879,27,saisaysplaygo,Phelan,us,pt,"{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}","{'version': 5, 'overall': {'rating': 1638.6375354196946, 'deviation': 62.32166217923733, 'volatility': 0.060182288143821185}}",23.255265274967137,26.349842584047963,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-07-13]
PC[OGS: https://online-go.com/game/2136]
GN[Game Two]
PB[saisaysplaygo]
PW[Phelan]
BR[20k]
WR[6k]
TM[259200]OT[86400 fischer]
RE[B+R]
SZ[9]
KM[0.5]
RU[Japanese]
HA[5]
AB[fg][gg][gf][eg][ge]
;W[dd]
C[Phelan: Heh, I don't think it changes your rating after your first game. it now uses the rating math to adjust your initial rating
]
(;B[cf]
(;W[gc]
(;B[cd]
(;W[cc]
(;B[de]
(;W[dc]
(;B[bc]
(;W[bd]
(;B[be]
(;W[ad]
(;B[fc]
(;W[fd]
(;B[gd]
(;W[ec]
(;B[fb]
(;W[hc]
C[Phelan: your time is almost over, let me knowwhen you want to submit a move, so I'll unpause it.
]
(;B[hd]
C[saisaysplaygo: How much time do I have?
Phelan: I see 35h
]
(;W[eb]
(;B[ee]
(;W[fa]
(;B[fe]
(;W[gb]
(;B[ce]
(;W[bb]
(;B[ae]
(;W[ac]
(;B[ed]
(;W[ch]
(;B[ic]
(;W[bg]
(;B[dh]
(;W[bi]
(;B[ah]
C[Phelan: Yep, you're not 20 kyu. :) good life and death. :)
Phelan: thanks for the game
Phelan: again?
]
))))))))))))))))))))))))))))))))))"
2142,884,879,adiamant,saisaysplaygo,us,us,"{'version': 5, 'overall': {'rating': 1314.4922058408815, 'deviation': 90.47505168647717, 'volatility': 0.06000067687474397}}","{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}",21.24724251817579,23.255265274967137,False,False,supporter,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-07-10]
PC[OGS: https://online-go.com/game/2142]
GN[Saiadi001]
PB[adiamant]
PW[saisaysplaygo]
BR[22k]
WR[20k]
TM[259200]OT[86400 fischer]
RE[W+14.5]
SZ[9]
KM[6.5]
RU[Japanese]
;B[fc]
(;W[ge]
(;B[gg]
(;W[dg]
(;B[ef]
(;W[gc]
(;B[gb]
(;W[fb]
(;B[eb]
(;W[fd]
(;B[ed]
(;W[ec]
(;B[dc]
(;W[hb]
(;B[de]
(;W[bf]
(;B[be]
(;W[cf]
(;B[ce]
(;W[fg]
(;B[eg]
(;W[dh]
(;B[ff]
(;W[gf]
(;B[hg]
(;W[fh]
(;B[eh]
(;W[ei]
(;B[gh]
(;W[fi]
(;B[gi]
(;W[di]
(;B[df]
(;W[cg]
(;B[ih]
(;W[hf]
(;B[hi]
(;W[fc]
(;B[ea]
(;W[ae]
(;B[ad]
(;W[af]
(;B[bd]
(;W[fa]
(;B[db]
(;W[fe]
(;B[ee]
(;W[if]
(;B[ig]
(;W[]
(;B[]
C[Phelan: This White 2 is a bit cramped. In the beginning, going for more space is usually better.
Phelan: Good attack. This severely limits the white stone's space
Phelan: ugh, I thought this was putting chats at the time of the move
]
)))))))))))))))))))))))))))))))))))))))))))))))))))"
2711,884,879,adiamant,saisaysplaygo,us,us,"{'version': 5, 'overall': {'rating': 1314.4922058408815, 'deviation': 90.47505168647717, 'volatility': 0.06000067687474397}}","{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}",21.24724251817579,23.255265274967137,False,False,supporter,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-08-03]
PC[OGS: https://online-go.com/game/2711]
GN[adiamant-sai-002]
PB[adiamant]
PW[saisaysplaygo]
BR[22k]
WR[20k]
TM[259200]OT[86400 fischer]
RE[B+R]
SZ[9]
KM[6.5]
RU[Japanese]
;B[fc]
(;W[gf]
(;B[eg]
(;W[ee]
(;B[cf]
(;W[dc]
(;B[ge]
(;W[fe]
(;B[gd]
(;W[fg]
(;B[ef]
(;W[df]
(;B[de]
(;W[dg]
(;B[dh]
(;W[ce]
(;B[cg]
(;W[dd]
(;B[df]
(;W[ff]
(;B[hf]
(;W[hg]
C[saisaysplaygo: I totally didn't see that ladder!
saisaysplaygo: going to have to come-from-behind now :)
]
(;B[he]
(;W[fb]
(;B[gb]
(;W[eb]
(;B[cd]
(;W[bd]
(;B[be]
(;W[cc]
(;B[bc]
(;W[ce]
(;B[fh]
(;W[cd]
(;B[ed]
(;W[bf]
(;B[bg]
(;W[gg]
(;B[fd]
C[saisaysplaygo: 2 easy misreads
adiamant: yeah, with such a small board that's all it takes. Only took one for me to lose to Ohgrande :)
]
)))))))))))))))))))))))))))))))))))))))"
2786,951,879,ohgrande,saisaysplaygo,us,us,"{'version': 5, 'overall': {'rating': 1290.526860246062, 'deviation': 79.50337467675566, 'volatility': 0.06000994985866583}}","{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}",20.82128524964933,23.255265274967137,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-08-07]
PC[OGS: https://online-go.com/game/2786]
GN[ohg-sai-001]
PB[ohgrande]
PW[saisaysplaygo]
BR[30k]
WR[20k]
TM[259200]OT[86400 fischer]
RE[W+23.5]
SZ[9]
KM[6.5]
RU[Japanese]
C[ohgrande: Thanks for the game.
saisaysplaygo: How many times have you played?
]
;B[fc]
C[ohgrande: Thanks for the game.
saisaysplaygo: How many times have you played?
]
(;W[ge]
C[ohgrande: never!
ohgrande: so, I've got 3 games in progress now
ohgrande: I've read some basics but expect to learn more from playing and seeing things in action
]
(;B[dd]
C[ohgrande: I will say that I haven't really looked into this game before but the brief time that I've spent over the last week or so is fascinating
ohgrande: the games on a big board are interesting to watch as the shapes grow and meander across the board
]
(;W[gc]
C[saisaysplaygo: completely agree
saisaysplaygo: hopefully I can teach you a thing or two :)
ohgrande: I look forward to it
]
(;B[dg]
(;W[cc]
(;B[cd]
(;W[ec]
(;B[fd]
(;W[fe]
(;B[ee]
(;W[fg]
(;B[eg]
(;W[gd]
(;B[ed]
(;W[be]
(;B[bd]
(;W[bg]
(;B[cf]
(;W[bf]
(;B[bh]
(;W[ch]
(;B[ci]
(;W[ah]
C[ohgrande: I think my previous move was a mistake
ohgrande: I'm sure it made sense to me up until I hit submit :)
]
(;B[bc]
(;W[fb]
C[saisaysplaygo: C1?  Yeah, playing on the edge is rarely good - but when it is good it's amazing
ohgrande: that's the one
]
(;B[eb]
(;W[ea]
(;B[dc]
(;W[gb]
(;B[db]
(;W[fh]
(;B[ce]
(;W[dh]
(;B[eh]
(;W[ei]
(;B[ff]
(;W[gf]
(;B[ef]
(;W[gg]
(;B[ae]
(;W[af]
(;B[ad]
(;W[da]
(;B[ca]
C[ohgrande: this one seems to be about done
]
(;W[fa]
C[saisaysplaygo: yeah.  knowing when to pass is a difficult thing to teach
saisaysplaygo: have you done any life and death problems?
saisaysplaygo: like bent 4 is alive, or straight 5 is alive, but a rectangle of 6 is dead
saisaysplaygo: straight 4, actually
ohgrande: I have done a few basic problems but haven't looked too much into it yet
ohgrande: still focusing on basic play
]
(;B[cg]
(;W[bi]
(;B[]
(;W[]
C[ohgrande: that was quite the beatdown
ohgrande: but I enjoyed it
saisaysplaygo: try some life and death problems.  you could've done a lot better against my invasion
saisaysplaygo: perhaps a handicap game?
ohgrande: when were some of the key points in the game?
ohgrande: and sure, let's do another.
ohgrande: what do you think is a fair handicap at this point in a 9x9?
]
))))))))))))))))))))))))))))))))))))))))))))))))))"
2834,879,27,saisaysplaygo,Phelan,us,pt,"{'version': 5, 'overall': {'rating': 1433.6018873096216, 'deviation': 87.82020292671719, 'volatility': 0.06000029000617337}}","{'version': 5, 'overall': {'rating': 1638.6375354196946, 'deviation': 62.32166217923733, 'volatility': 0.060182288143821185}}",23.255265274967137,26.349842584047963,False,False,,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2013-08-09]
PC[OGS: https://online-go.com/game/2834]
GN[Find the right H]
PB[saisaysplaygo]
PW[Phelan]
BR[20k]
WR[6k]
TM[259200]OT[86400 fischer]
RE[B+R]
SZ[9]
KM[0.5]
RU[Japanese]
HA[3]
AB[gg][gc][cg]
C[Phelan: Have a good game!
saisaysplaygo: I wasn't expecting it to place the stones for me
]
;W[cc]
C[Phelan: Have a good game!
saisaysplaygo: I wasn't expecting it to place the stones for me
]
(;B[dd]
C[Phelan: You must have chosen the japanese type handi
Phelan: there's the chinese, which is free form
Phelan: and the japanese, which is fixed
Phelan: on the hoshi
]
(;W[gf]
(;B[ge]
(;W[hf]
(;B[fg]
(;W[hg]
(;B[he]
(;W[ff]
(;B[ef]
(;W[ee]
(;B[eg]
(;W[fe]
(;B[ec]
(;W[de]
(;B[cd]
(;W[bc]
(;B[bd]
(;W[db]
(;B[eb]
(;W[dc]
(;B[ed]
(;W[ba]
(;B[cf]
(;W[ab]
C[saisaysplaygo: I don'
saisaysplaygo: I don't know how I would have killed that group after B9
saisaysplaygo: why was A8 necessary?
]
(;B[hh]
C[Phelan: If you had played A8 yourself, I couldn't make two eyes, only one. Either you connect A8 out through A7, or you play B8 and make me have only one eye.
Phelan: there'res several approaches, but the essential point was A8. I was surprised that you didn't take it!
Phelan: Doesn't mean that I'll win because ot that. :p
]
(;W[ih]
C[Phelan: Trying something: BA8, WB8,BA7
Phelan: didn't work
Phelan: but that's one of the sequences
Phelan: [object Object\]
Phelan: Cool, this worked, though
Phelan: check that variation out
saisaysplaygo: ahhh.  I didn't read it all the way through
]
(;B[gh]
C[Phelan: Sadly, no mistake is making the lower left group live.
Phelan: not even one eye. :(
Phelan: Thanks for the game!
saisaysplaygo: ditto!
]
))))))))))))))))))))))))))))"
