game_id,black_id,white_id,black_username,white_username,black_country,white_country,black_ratings,white_ratings,black_ranking,white_ranking,black_professional,white_professional,black_ui_class,white_ui_class,board
2425266,467,117941,Satorian,return2,de,un,"{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}","{'version': 5, 'overall': {'rating': 1418.5153484876048, 'deviation': 62.133513031877726, 'volatility': 0.06006501175078384}}",21.773131786824848,23.01035484369425,False,False,provisional,,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2015-07-15]
PC[OGS: https://online-go.com/game/2425266]
GN[Friendly Match]
PB[Pandazilla]
PW[return2]
BR[?]
WR[6k]
TM[1800]OT[3x30 byo-yomi]
RE[W+37.5]
SZ[19]
KM[6.5]
RU[Japanese]
C[Pandazilla: hello
]
;B[pd]
C[Pandazilla: hello
]
(;W[dc]
C[Pandazilla: have a good game
]
(;B[qp]
(;W[cp]
C[return2: hf
]
(;B[oq]
(;W[qk]
(;B[eq]
(;W[dq]
(;B[ep]
(;W[hq]
(;B[jq]
(;W[ho]
(;B[jo]
(;W[kp]
(;B[jp]
(;W[nq]
(;B[np]
(;W[mq]
(;B[mp]
(;W[lp]
(;B[ln]
(;W[mo]
(;B[lo]
(;W[kq]
(;B[jr]
(;W[op]
(;B[no]
(;W[pq]
(;B[or]
(;W[pp]
(;B[mr]
(;W[nr]
(;B[ns]
(;W[lq]
(;B[lr]
(;W[ms]
(;B[ls]
(;W[os]
(;B[ps]
(;W[pr]
(;B[os]
(;W[qs]
(;B[mn]
(;W[ms]
(;B[ks]
(;W[qo]
(;B[de]
(;W[bd]
(;B[fd]
(;W[hm]
(;B[dn]
(;W[cj]
(;B[jc]
(;W[gb]
(;B[hc]
(;W[fc]
(;B[gd]
(;W[oc]
(;B[pc]
(;W[lc]
(;B[ke]
(;W[me]
(;B[of]
(;W[qf]
(;B[qe]
(;W[le]
(;B[kf]
(;W[mg]
(;B[lg]
(;W[nf]
(;B[og]
(;W[qh]
(;B[oi]
(;W[od]
(;B[oe]
(;W[ne]
(;B[mh]
(;W[pb]
(;B[qb]
(;W[pa]
(;B[ch]
(;W[cm]
(;B[dm]
(;W[cn]
(;B[cl]
(;W[bl]
(;B[ck]
(;W[hk]
(;B[hi]
(;W[ei]
(;B[eg]
(;W[fk]
(;B[bj]
(;W[ci]
(;B[bk]
(;W[bm]
(;B[bi]
(;W[lk]
(;B[kl]
(;W[kk]
(;B[jl]
(;W[il]
(;B[jk]
(;W[jj]
(;B[ij]
(;W[ik]
(;B[ok]
(;W[fr]
(;B[el]
(;W[ek]
(;B[dj]
(;W[di]
(;B[dh]
(;W[dk]
(;B[dl]
(;W[er]
(;B[fo]
(;W[gh]
(;B[gg]
(;W[hh]
(;B[ih]
(;W[hg]
(;B[hf]
(;W[ig]
(;B[jh]
(;W[if]
(;B[gi]
(;W[fh]
(;B[fg]
(;W[eh]
(;B[df]
(;W[id]
(;B[jd]
(;W[hd]
(;B[ge]
(;W[ie]
(;B[om]
(;W[qm]
(;B[ll]
(;W[gq]
(;B[be]
(;W[cd]
(;B[ce]
(;W[kb]
(;B[jb]
(;W[ic]
(;B[gc]
(;W[fb]
(;B[ed]
(;W[ec]
(;B[jg]
(;W[nb]
(;B[in]
(;W[hn]
(;B[im]
(;W[gl]
(;B[fm]
(;W[go]
(;B[gn]
(;W[qa]
(;B[rb]
(;W[rd]
(;B[re]
(;W[qc]
(;B[rc]
(;W[rf]
(;B[sf]
(;W[rg]
(;B[sg]
(;W[sh]
(;B[se]
(;W[ri]
(;B[pf]
(;W[ph]
(;B[oh]
(;W[pg]
(;B[pi]
(;W[qi]
(;B[hr]
(;W[gr]
(;B[gp]
(;W[hp]
(;B[fp]
(;W[cr]
(;B[oo]
(;W[pn]
(;B[on]
(;W[pl]
(;B[ol]
(;W[pm]
(;B[pk]
(;W[qj]
(;B[do]
(;W[co]
(;B[fj]
(;W[ej]
(;B[hb]
(;W[ad]
(;B[ga]
(;W[fa]
(;B[ha]
(;W[kc]
(;B[ng]
(;W[mf]
(;B[kj]
(;W[gj]
(;B[fi]
(;W[hj]
(;B[ii]
(;W[gm]
(;B[fn]
(;W[ra]
(;B[gs]
(;W[ir]
(;B[iq]
(;W[hs]
(;B[is]
(;W[js]
(;B[kr]
(;W[fs]
(;B[ae]
(;W[ko]
(;B[kn]
(;W[pj]
(;B[oj]
(;W[cb]
(;B[al]
(;W[am]
(;B[ak]
(;W[is]
(;B[ka]
(;W[la]
(;B[ja]
(;W[kd]
(;B[je]
(;W[he]
(;B[gf]
(;W[ib]
(;B[ia]
(;W[mb]
(;B[qd]
(;W[sb]
(;B[sc]
(;W[ns]
(;B[sa]
(;W[io]
(;B[jn]
(;W[sb]
(;B[]
(;W[sa]
(;B[sd]
(;W[]
(;B[]
C[return2: Gg
Pandazilla: Thank you for the game
]
)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
84917991,1195518,467,Carnation,Satorian,un,de,"{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}","{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}",15.907728904119411,21.773131786824848,False,False,bot wisdom-2,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-09]
PC[OGS: https://online-go.com/game/84917991]
GN[Friendly Match]
PB[Carnation]
PW[Satorian]
BR[12k]
WR[9k]
TM[120]OT[7 fischer]
RE[B+R]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[ed]
(;B[ee]
(;W[dd]
(;B[de]
(;W[ce]
(;B[cf]
(;W[bd]
(;B[fd]
(;W[fc]
(;B[gc]
(;W[gb]
(;B[fb]
(;W[ec]
(;B[hb]
(;W[eb]
(;B[ga]
(;W[bf]
(;B[cg]
(;W[bg]
(;B[ch]
(;W[eg]
(;B[gg]
(;W[gh]
(;B[hh]
(;W[fg]
(;B[gf]
(;W[df]
(;B[fh]
(;W[eh]
(;B[gi]
(;W[bh]
(;B[ci]
(;W[bi]
(;B[ei]
(;W[dg]
(;B[di]
)))))))))))))))))))))))))))))))))))))"
84917906,1195518,467,Carnation,Satorian,un,de,"{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}","{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}",15.907728904119411,21.773131786824848,False,False,bot wisdom-2,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-09]
PC[OGS: https://online-go.com/game/84917906]
GN[Friendly Match]
PB[Carnation]
PW[Satorian]
BR[12k]
WR[9k]
TM[120]OT[7 fischer]
RE[B+R]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[ed]
(;B[ee]
(;W[dd]
(;B[de]
(;W[ce]
(;B[cf]
(;W[be]
(;B[fd]
(;W[fc]
(;B[gc]
(;W[eb]
(;B[bf]
(;W[df]
(;B[dg]
(;W[ef]
(;B[ff]
(;W[eg]
(;B[eh]
(;W[fg]
(;B[gg]
(;W[fh]
(;B[fi]
(;W[gh]
(;B[hh]
(;W[gi]
(;B[hi]
)))))))))))))))))))))))))))"
84918066,1195518,467,Carnation,Satorian,un,de,"{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}","{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}",15.907728904119411,21.773131786824848,False,False,bot wisdom-2,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-09]
PC[OGS: https://online-go.com/game/84918066]
GN[Friendly Match]
PB[Carnation]
PW[Satorian]
BR[12k]
WR[9k]
TM[120]OT[7 fischer]
RE[B+R]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[ed]
(;B[ee]
(;W[dd]
(;B[de]
(;W[ce]
(;B[cf]
(;W[cd]
(;B[fd]
(;W[fc]
(;B[gc]
(;W[fb]
(;B[gb]
(;W[gg]
(;B[bf]
(;W[df]
(;B[dg]
(;W[ef]
(;B[ff]
(;W[eg]
(;B[fg]
(;W[eh]
(;B[fh]
(;W[dh]
(;B[ch]
(;W[cg]
(;B[bg]
(;W[bh]
(;B[dg]
(;W[ci]
(;B[cg]
(;W[be]
(;B[di]
(;W[ei]
(;B[fi]
C[Satorian: [object Object\]
]
)))))))))))))))))))))))))))))))))))"
84918273,1195518,467,Carnation,Satorian,un,de,"{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}","{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}",15.907728904119411,21.773131786824848,False,False,bot wisdom-2,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-09]
PC[OGS: https://online-go.com/game/84918273]
GN[Friendly Match]
PB[Carnation]
PW[Satorian]
BR[13k]
WR[9k]
TM[120]OT[7 fischer]
RE[B+T]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[ed]
(;B[ee]
(;W[dd]
(;B[de]
(;W[cd]
(;B[fd]
(;W[fc]
(;B[gc]
(;W[eb]
(;B[ce]
(;W[be]
(;B[bf]
(;W[ad]
(;B[gb]
(;W[gg]
(;B[fh]
(;W[gh]
(;B[fg]
(;W[gf]
(;B[he]
(;W[hf]
(;B[ge]
C[Satorian: [object Object\]
]
)))))))))))))))))))))))"
84851380,1195518,467,Carnation,Satorian,un,de,"{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}","{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}",15.907728904119411,21.773131786824848,False,False,bot wisdom-2,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-07]
PC[OGS: https://online-go.com/game/84851380]
GN[Friendly Match]
PB[Carnation]
PW[Satorian]
BR[15k]
WR[9k]
TM[120]OT[7 fischer]
RE[B+R]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[de]
(;B[ec]
(;W[eg]
(;B[fg]
(;W[fh]
(;B[ef]
(;W[df]
(;B[eh]
(;W[ee]
(;B[dg]
(;W[cg]
(;B[fd]
(;W[dc]
(;B[db]
(;W[dh]
(;B[eg]
(;W[bh]
(;B[cc]
(;W[gg]
(;B[gh]
(;W[hh]
(;B[fi]
(;W[gf]
(;B[ff]
(;W[ge]
(;B[gd]
(;W[hd]
(;B[hc]
(;W[id]
(;B[he]
)))))))))))))))))))))))))))))))"
84851418,1195518,467,Carnation,Satorian,un,de,"{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}","{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}",15.907728904119411,21.773131786824848,False,False,bot wisdom-2,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-07]
PC[OGS: https://online-go.com/game/84851418]
GN[Friendly Match]
PB[Carnation]
PW[Satorian]
BR[15k]
WR[9k]
TM[120]OT[7 fischer]
RE[B+R]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[ee]
(;B[ed]
(;W[dd]
(;B[dc]
(;W[de]
(;B[ff]
(;W[eg]
(;B[cc]
(;W[fg]
(;B[gg]
(;W[gh]
(;B[fd]
(;W[ec]
(;B[hh]
(;W[fi]
(;B[cf]
(;W[bd]
(;B[cd]
(;W[ce]
(;B[ef]
(;W[df]
(;B[dg]
(;W[be]
(;B[eh]
(;W[dh]
(;B[fh]
(;W[cg]
(;B[bc]
(;W[eb]
(;B[ch]
(;W[eg]
(;B[db]
(;W[gb]
(;B[gc]
(;W[hc]
(;B[fb]
(;W[fa]
(;B[fc]
(;W[ea]
(;B[da]
(;W[ga]
(;B[hb]
(;W[ha]
(;B[ia]
)))))))))))))))))))))))))))))))))))))))))))))"
84851487,1195518,467,Carnation,Satorian,un,de,"{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}","{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}",15.907728904119411,21.773131786824848,False,False,bot wisdom-2,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-07]
PC[OGS: https://online-go.com/game/84851487]
GN[Friendly Match]
PB[Carnation]
PW[Satorian]
BR[15k]
WR[9k]
TM[120]OT[7 fischer]
RE[B+R]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[ed]
(;B[ee]
(;W[dd]
(;B[de]
(;W[cd]
(;B[fd]
(;W[fc]
(;B[gc]
(;W[fb]
(;B[ce]
(;W[be]
(;B[bf]
(;W[ad]
(;B[gb]
(;W[db]
(;B[gh]
(;W[he]
(;B[hd]
(;W[ge]
(;B[gd]
(;W[gg]
(;B[fg]
(;W[hh]
(;B[fh]
(;W[gf]
(;B[ff]
(;W[hi]
(;B[hg]
(;W[ig]
(;B[ie]
(;W[hf]
(;B[id]
(;W[if]
(;B[fa]
(;W[ea]
(;B[ga]
(;W[af]
(;B[bg]
(;W[ag]
(;B[ah]
(;W[ae]
(;B[bh]
(;W[gi]
(;B[bc]
(;W[bd]
(;B[ec]
(;W[eb]
(;B[cc]
(;W[dc]
(;B[cb]
(;W[ac]
(;B[ca]
(;W[bb]
(;B[ba]
(;W[aa]
(;B[ab]
C[Satorian: [object Object\]
]
)))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
84862605,467,1195518,Satorian,Carnation,de,un,"{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}","{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}",21.773131786824848,15.907728904119411,False,False,provisional,bot wisdom-2,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-07]
PC[OGS: https://online-go.com/game/84862605]
GN[Friendly Match]
PB[Satorian]
PW[Carnation]
BR[9k]
WR[14k]
TM[120]OT[7 fischer]
RE[B+R]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[de]
(;B[ed]
(;W[cc]
(;B[eg]
(;W[cg]
(;B[db]
(;W[gg]
(;B[gf]
(;W[hf]
(;B[he]
(;W[hg]
(;B[fh]
(;W[fg]
(;B[ef]
(;W[dd]
(;B[dh]
(;W[ec]
(;B[fc]
(;W[eb]
(;B[fb]
(;W[dc]
(;B[cf]
(;W[df]
(;B[dg]
(;W[ch]
(;B[ci]
(;W[bf]
(;B[bh]
(;W[bg]
(;B[bi]
(;W[gh]
(;B[fi]
(;W[gi]
(;B[ih]
(;W[ie]
(;B[id]
(;W[hd]
(;B[if]
(;W[ig]
(;B[ie]
(;W[ic]
(;B[ge]
(;W[hc]
(;B[gb]
(;W[ee]
(;B[fd]
(;W[ah]
(;B[di]
(;W[ei]
(;B[eh]
(;W[hb]
(;B[ff]
(;W[ha]
(;B[ga]
(;W[ea]
(;B[gc]
(;W[fa]
(;B[hh]
(;W[ag]
(;B[hi]
(;W[ai]
(;B[ia]
(;W[ce]
(;B[]
(;W[be]
(;B[]
(;W[cb]
(;B[]
C[Satorian: [object Object\]
]
)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
84854160,1195518,467,Carnation,Satorian,un,de,"{'version': 5, 'overall': {'rating': 1043.731110770909, 'deviation': 99.32321618999701, 'volatility': 0.1498931270668894}}","{'version': 5, 'overall': {'rating': 1344.694748995119, 'deviation': 208.88322458307394, 'volatility': 0.060002839565697165}}",15.907728904119411,21.773131786824848,False,False,bot wisdom-2,provisional,"(;FF[4]
CA[UTF-8]
GM[1]
DT[2026-03-07]
PC[OGS: https://online-go.com/game/84854160]
GN[Friendly Match]
PB[Carnation]
PW[Satorian]
BR[13k]
WR[9k]
TM[120]OT[7 fischer]
RE[B+19.5]
SZ[9]
KM[7.5]
RU[Chinese]
C[Carnation: [object Object\]
Carnation: [object Object\]
]
;B[fe]
(;W[de]
(;B[ec]
(;W[dc]
(;B[db]
(;W[ff]
(;B[gf]
(;W[fg]
(;B[ee]
(;W[ef]
(;B[gg]
(;W[fh]
(;B[dd]
(;W[cd]
(;B[cc]
(;W[cf]
(;B[bd]
(;W[be]
(;B[ce]
(;W[df]
(;B[gh]
(;W[ge]
(;B[gd]
(;W[he]
(;B[hd]
(;W[cd]
(;B[bc]
(;W[fd]
(;B[ed]
(;W[ce]
(;B[fi]
(;W[ei]
(;B[gi]
(;W[dh]
(;B[ae]
(;W[af]
(;B[ad]
(;W[fc]
(;B[fb]
(;W[gc]
(;B[hc]
(;W[hf]
(;B[hg]
(;W[]
(;B[gb]
(;W[]
(;B[ig]
(;W[]
(;B[if]
(;W[]
(;B[ie]
(;W[]
(;B[bg]
(;W[bf]
(;B[cg]
(;W[dg]
(;B[]
(;W[]
))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
